ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
1312810,G004497,01/03/2001 02:25:00 AM,027XX W TOUHY AV,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,GROCERY FOOD STORE,false,false,2411,,,,03,1156641,1947593,2001,03/31/2006 10:03:38 PM,42.011976553,-87.698988679,"(42.011976553, -87.698988679)"
1315396,G004484,01/03/2001 02:26:40 AM,025XX S SAWYER AV,0460,BATTERY,SIMPLE,RESIDENCE,true,true,1024,,,,08B,1155141,1886911,2001,03/31/2006 10:03:38 PM,41.845490821,-87.706141129,"(41.845490821, -87.706141129)"
1316215,G004546,01/03/2001 02:30:00 AM,032XX W AUGUSTA BL,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,false,true,1121,,,,04B,1154359,1906507,2001,03/31/2006 10:03:38 PM,41.899279961,-87.708487495,"(41.899279961, -87.708487495)"
1313102,G004659,01/03/2001 02:30:00 AM,015XX W JUNEWAY TR,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,2422,,,,08A,1164388,1951440,2001,03/31/2006 10:03:38 PM,42.022371717,-87.670374327,"(42.022371717, -87.670374327)"
1312743,G004543,01/03/2001 02:30:00 AM,021XX W LEXINGTON ST,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,OTHER,false,false,1224,,,,26,1162360,1896707,2001,03/31/2006 10:03:38 PM,41.872224269,-87.679374268,"(41.872224269, -87.679374268)"
1314779,G004500,01/03/2001 02:37:52 AM,0000X N MICHIGAN AV,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),true,false,0124,,,,26,1177344,1900632,2001,03/31/2006 10:03:38 PM,41.882668256,-87.624242993,"(41.882668256, -87.624242993)"
1315306,G004493,01/03/2001 02:43:49 AM,062XX N SAYRE AV,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,GROCERY FOOD STORE,true,false,1611,,,,03,1128578,1940995,2001,03/31/2006 10:03:38 PM,41.994395249,-87.802397537,"(41.994395249, -87.802397537)"
1322806,G004520,01/03/2001 02:51:00 AM,061XX W 59 ST,0820,THEFT,$500 AND UNDER,RESIDENCE,true,false,0811,,,,06,1136419,1864746,2001,12/04/2014 12:43:35 PM,41.78502102,-87.775378133,"(41.78502102, -87.775378133)"
1321280,G004556,01/03/2001 02:51:00 AM,058XX S MERRIMAC AV,0820,THEFT,$500 AND UNDER,RESIDENCE,true,false,0811,,,,06,1135761,1865213,2001,12/04/2014 12:43:35 PM,41.786314245,-87.777779637,"(41.786314245, -87.777779637)"
1314658,G006347,01/03/2001 03:00:00 AM,027XX N HOYNE AV,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,1913,,,,06,1162299,1918360,2001,12/04/2014 12:43:35 PM,41.931643026,-87.678991855,"(41.931643026, -87.678991855)"
1313260,G004531,01/03/2001 03:00:00 AM,012XX W NORTH AV,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,true,false,1433,,,,06,1167994,1910835,2001,12/04/2014 12:43:35 PM,41.910872836,-87.65828143,"(41.910872836, -87.65828143)"
1316791,G006654,01/03/2001 03:00:00 AM,067XX S MERRILL AV,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,APARTMENT,false,false,0331,,,,02,1191739,1860893,2001,03/31/2006 10:03:38 PM,41.773283981,-87.57267723,"(41.773283981, -87.57267723)"
1314491,G005815,01/03/2001 03:00:00 AM,009XX N LEAVITT ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1312,,,,14,1161609,1906157,2001,03/31/2006 10:03:38 PM,41.898171547,-87.681868123,"(41.898171547, -87.681868123)"
1922441,HH103943,01/03/2001 03:10:00 AM,037XX N ST LOUIS AV,0460,BATTERY,SIMPLE,RESIDENCE,false,true,1732,,,,08B,1152355,1924471,2001,03/31/2006 10:03:38 PM,41.94861452,-87.715372691,"(41.94861452, -87.715372691)"
1327390,G004505,01/03/2001 03:10:00 AM,011XX E 82 ST,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,true,false,0411,,,,26,1185255,1850892,2001,03/31/2006 10:03:38 PM,41.745995188,-87.5967596,"(41.745995188, -87.5967596)"
1322164,G004498,01/03/2001 03:11:26 AM,002XX W 87 ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,BANK,false,false,0634,,,,11,1176402,1847173,2001,03/31/2006 10:03:38 PM,41.735993165,-87.629310087,"(41.735993165, -87.629310087)"
1313082,G004508,01/03/2001 03:12:51 AM,079XX S DANTE AV,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0411,,,,14,1187274,1852513,2001,03/31/2006 10:03:38 PM,41.750395705,-87.589310304,"(41.750395705, -87.589310304)"
1322168,G004511,01/03/2001 03:20:32 AM,004XX W 79 ST,1310,CRIMINAL DAMAGE,TO PROPERTY,HOTEL/MOTEL,false,false,0621,,,,14,1174728,1852503,2001,03/31/2006 10:03:38 PM,41.750656777,-87.635284591,"(41.750656777, -87.635284591)"
1314852,G004518,01/03/2001 03:26:21 AM,016XX S MILLARD AV,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1014,,,,05,1152268,1891603,2001,03/31/2006 10:03:38 PM,41.858423324,-87.71656114,"(41.858423324, -87.71656114)"
1315452,G004750,01/03/2001 03:30:00 AM,020XX S STATE ST,1340,CRIMINAL DAMAGE,TO STATE SUP PROP,CHA APARTMENT,false,false,2111,,,,14,1176604,1890373,2001,03/31/2006 10:03:38 PM,41.854533666,-87.627270111,"(41.854533666, -87.627270111)"
1314586,G005652,01/03/2001 03:30:00 AM,022XX W 21 PL,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,1223,,,,26,1161605,1889730,2001,03/31/2006 10:03:38 PM,41.853094458,-87.682340433,"(41.853094458, -87.682340433)"
1312887,G004517,01/03/2001 03:30:00 AM,080XX S CICERO AV,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,0834,,,,05,1145863,1850630,2001,03/31/2006 10:03:38 PM,41.746110873,-87.741108074,"(41.746110873, -87.741108074)"
1317104,G004522,01/03/2001 03:33:00 AM,008XX W 50 PL,0460,BATTERY,SIMPLE,RESIDENCE,true,true,0921,,,,08B,1171320,1871316,2001,03/31/2006 10:03:38 PM,41.802357073,-87.647223064,"(41.802357073, -87.647223064)"
1313128,G004523,01/03/2001 03:36:30 AM,003XX E 131 PL,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,false,false,0533,,,,04B,1180597,1818370,2001,03/31/2006 10:03:38 PM,41.65685858,-87.614821517,"(41.65685858, -87.614821517)"
1314190,G004521,01/03/2001 03:40:00 AM,036XX W GRENSHAW ST,0460,BATTERY,SIMPLE,RESIDENCE,false,true,1133,,,,08B,1152454,1894760,2001,03/31/2006 10:03:38 PM,41.867082825,-87.715795042,"(41.867082825, -87.715795042)"
1313029,G004524,01/03/2001 03:42:45 AM,016XX N DAMEN AV,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,1434,,,,07,1162731,1910744,2001,03/31/2006 10:03:38 PM,41.910735162,-87.677618332,"(41.910735162, -87.677618332)"
1317447,G004533,01/03/2001 03:50:00 AM,044XX S INDIANA AV,0460,BATTERY,SIMPLE,APARTMENT,true,true,0221,,,,08B,1178306,1875455,2001,03/31/2006 10:03:38 PM,41.813558973,-87.621476894,"(41.813558973, -87.621476894)"
1313390,G004528,01/03/2001 03:55:00 AM,023XX N MULLIGAN AV,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2512,,,,14,1133732,1914967,2001,03/31/2006 10:03:38 PM,41.922882517,-87.784052181,"(41.922882517, -87.784052181)"
1351511,G051687,01/03/2001 04:00:00 AM,065XX S MARYLAND AV,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0321,,,,06,1183062,1861693,2001,12/04/2014 12:43:35 PM,41.775685451,-87.604459782,"(41.775685451, -87.604459782)"
1314904,G004877,01/03/2001 04:00:00 AM,055XX S THROOP ST,0820,THEFT,$500 AND UNDER,APARTMENT,false,true,0713,,,,06,1168650,1867747,2001,12/04/2014 12:43:35 PM,41.792621399,-87.657118035,"(41.792621399, -87.657118035)"
1315036,G004587,01/03/2001 04:00:00 AM,111XX S THROOP ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,ALLEY,false,false,2234,,,,02,1169602,1831145,2001,03/31/2006 10:03:38 PM,41.692159834,-87.65468564,"(41.692159834, -87.65468564)"
1314584,G006115,01/03/2001 04:00:00 AM,056XX S PRAIRIE AV,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0233,,,,07,1178965,1867563,2001,03/31/2006 10:03:38 PM,41.791887614,-87.619300144,"(41.791887614, -87.619300144)"
1313515,G004863,01/03/2001 04:00:00 AM,006XX W ENGLEWOOD AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,0711,,,,14,1173188,1863488,2001,03/31/2006 10:03:38 PM,41.78083508,-87.640603669,"(41.78083508, -87.640603669)"
1329405,G004529,01/03/2001 04:14:01 AM,006XX N AVERS AV,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,1122,,,,18,1150642,1904237,2001,03/31/2006 10:03:38 PM,41.893124327,-87.722199443,"(41.893124327, -87.722199443)"
1322687,G004536,01/03/2001 04:30:00 AM,054XX S ARCHER AV,1570,SEX OFFENSE,PUBLIC INDECENCY,HOTEL/MOTEL,true,false,0814,,,,17,1144856,1869657,2001,03/31/2006 10:03:38 PM,41.7983432,-87.744320515,"(41.7983432, -87.744320515)"
1317040,G004538,01/03/2001 04:30:00 AM,042XX S ARTESIAN AV,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,OTHER,true,true,0914,,,,15,1160693,1876202,2001,03/31/2006 10:03:38 PM,41.815991034,-87.686061922,"(41.815991034, -87.686061922)"
1316109,G004534,01/03/2001 04:31:00 AM,002XX E HURON ST,1330,CRIMINAL TRESPASS,TO LAND,HOSPITAL BUILDING/GROUNDS,true,false,1834,,,,26,1178259,1905098,2001,03/31/2006 10:03:38 PM,41.894902384,-87.620746945,"(41.894902384, -87.620746945)"
1315023,G004544,01/03/2001 04:35:00 AM,115XX S PERRY AV,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0522,,,,26,1177616,1828093,2001,03/31/2006 10:03:38 PM,41.683607686,-87.625437117,"(41.683607686, -87.625437117)"
1314042,G004541,01/03/2001 04:50:00 AM,046XX S LAKE PARK AV,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,false,true,2123,,,,26,1185734,1874604,2001,03/31/2006 10:03:38 PM,41.81105169,-87.594257722,"(41.81105169, -87.594257722)"
1347152,G048237,01/03/2001 05:00:00 AM,008XX W DIVERSEY AV,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,1932,,,,05,1169894,1918839,2001,03/31/2006 10:03:38 PM,41.932794974,-87.651067608,"(41.932794974, -87.651067608)"
1315194,G005250,01/03/2001 05:00:00 AM,032XX S CARPENTER ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0924,,,,05,1169811,1882984,2001,03/31/2006 10:03:38 PM,41.834408168,-87.652418096,"(41.834408168, -87.652418096)"
1314477,G005776,01/03/2001 05:00:00 AM,025XX W AUGUSTA BL,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,1312,,,,05,1159336,1906527,2001,03/31/2006 10:03:38 PM,41.899233917,-87.690206482,"(41.899233917, -87.690206482)"
1322190,G004569,01/03/2001 05:05:00 AM,088XX S CALUMET AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0632,,,,14,1180045,1846706,2001,03/31/2006 10:03:38 PM,41.73462911,-87.615977805,"(41.73462911, -87.615977805)"
1329326,G004540,01/03/2001 05:05:21 AM,013XX S CALIFORNIA AV,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1022,,,,18,1157869,1893342,2001,03/31/2006 10:03:38 PM,41.863083074,-87.695954418,"(41.863083074, -87.695954418)"
1371421,G004547,01/03/2001 05:10:00 AM,052XX S INGLESIDE AV,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,2131,,,,14,1183464,1870755,2001,03/31/2006 10:03:38 PM,41.800543003,-87.602703803,"(41.800543003, -87.602703803)"
1314056,G004548,01/03/2001 05:20:00 AM,052XX S INGLESIDE AV,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,2131,,,,14,1183465,1870711,2001,03/31/2006 10:03:38 PM,41.80042224,-87.602701507,"(41.80042224, -87.602701507)"
1923790,HH104015,01/03/2001 05:25:00 AM,024XX E 72 ST,0460,BATTERY,SIMPLE,STREET,false,true,0334,,,,08B,1193961,1857713,2001,03/31/2006 10:03:38 PM,41.764503615,-87.56463625,"(41.764503615, -87.56463625)"
1314216,G005341,01/03/2001 05:30:00 AM,009XX W MONTROSE AV,0820,THEFT,$500 AND UNDER,OTHER,false,false,2322,,,,06,1169353,1929366,2001,12/04/2014 12:43:35 PM,41.961693277,-87.652748537,"(41.961693277, -87.652748537)"
1316953,G004608,01/03/2001 05:45:00 AM,052XX W NELSON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2514,,,,14,1140853,1919735,2001,03/31/2006 10:03:38 PM,41.935838255,-87.757769253,"(41.935838255, -87.757769253)"
1313612,G004565,01/03/2001 05:50:00 AM,020XX W 67 PL,0460,BATTERY,SIMPLE,RESIDENCE,false,true,0726,,,,08B,1163532,1860249,2001,03/31/2006 10:03:38 PM,41.772154836,-87.676095254,"(41.772154836, -87.676095254)"
1312865,G004604,01/03/2001 05:50:00 AM,040XX W 77 PL,1240,DECEPTIVE PRACTICE,UNLAWFUL USE OF A COMPUTER,RESIDENCE,false,false,0834,,,,11,1150711,1853014,2001,03/31/2006 10:03:38 PM,41.752560045,-87.723281765,"(41.752560045, -87.723281765)"
1316621,G005968,01/03/2001 06:00:00 AM,024XX W DEVON AV,0810,THEFT,OVER $500,STREET,false,false,2412,,,,06,1158907,1942452,2001,12/04/2014 12:43:35 PM,41.9978231,-87.69079298,"(41.9978231, -87.69079298)"
1316150,G007488,01/03/2001 06:00:00 AM,017XX W TAYLOR ST,0820,THEFT,$500 AND UNDER,OTHER,false,false,1224,,,,06,1164985,1895589,2001,12/04/2014 12:43:35 PM,41.869101098,-87.669768515,"(41.869101098, -87.669768515)"
1315197,G004574,01/03/2001 06:00:00 AM,039XX S MICHIGAN AV,0820,THEFT,$500 AND UNDER,HOTEL/MOTEL,false,false,0214,,,,06,1177853,1879128,2001,12/04/2014 12:43:35 PM,41.823648278,-87.623027139,"(41.823648278, -87.623027139)"
1370678,G068306,01/03/2001 06:00:00 AM,025XX W CERMAK RD,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,BANK,false,false,1023,,,,26,1159780,1889354,2001,03/31/2006 10:03:38 PM,41.852100446,-87.689049156,"(41.852100446, -87.689049156)"
1324989,G016631,01/03/2001 06:00:00 AM,023XX N SPAULDING AV,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1413,,,,05,1153720,1915414,2001,03/31/2006 10:03:38 PM,41.923734304,-87.710597013,"(41.923734304, -87.710597013)"
1316816,G004662,01/03/2001 06:00:00 AM,051XX W WABANSIA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2533,,37,25,07,1141728,1910856,2001,03/31/2006 10:03:38 PM,41.911457184,-87.75477368,"(41.911457184, -87.75477368)"
1312876,G004606,01/03/2001 06:00:00 AM,001XX E 115 ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0532,,,,14,1179304,1828705,2001,03/31/2006 10:03:38 PM,41.685248876,-87.619239386,"(41.685248876, -87.619239386)"
1312829,G004584,01/03/2001 06:00:00 AM,009XX S AUSTIN BL,0460,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,false,false,1513,,,,08B,1136557,1895840,2001,03/31/2006 10:03:38 PM,41.870345478,-87.774130082,"(41.870345478, -87.774130082)"
1315572,G004560,01/03/2001 06:03:17 AM,057XX W PATTERSON AV,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,false,false,1633,,,,07,1137554,1923652,2001,03/31/2006 10:03:38 PM,41.946647045,-87.769798883,"(41.946647045, -87.769798883)"
1316898,G004570,01/03/2001 06:13:00 AM,100XX W OHARE ST,1330,CRIMINAL TRESPASS,TO LAND,AIRPORT/AIRCRAFT,true,false,1651,,,,26,1100635,1934208,2001,03/31/2006 10:03:38 PM,41.976200173,-87.905312411,"(41.976200173, -87.905312411)"
1313051,G004642,01/03/2001 06:15:00 AM,016XX W CONGRESS PW,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,1211,,,,06,1165244,1897752,2001,12/04/2014 12:43:35 PM,41.875031055,-87.668756182,"(41.875031055, -87.668756182)"
1317494,G005833,01/03/2001 06:15:00 AM,032XX S EMERALD AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0924,,,,14,1171872,1883243,2001,03/31/2006 10:03:38 PM,41.835073807,-87.644848173,"(41.835073807, -87.644848173)"
1334990,G004555,01/03/2001 06:17:01 AM,013XX W NORTH AV,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1433,,,,16,1167410,1910742,2001,03/31/2006 10:03:38 PM,41.910630231,-87.660429508,"(41.910630231, -87.660429508)"
1345205,G045434,01/03/2001 06:20:00 AM,089XX S LOOMIS ST,0820,THEFT,$500 AND UNDER,STREET,false,false,2222,,,,06,1168518,1845657,2001,12/04/2014 12:43:35 PM,41.732006388,-87.658237765,"(41.732006388, -87.658237765)"
1323600,G017763,01/03/2001 06:30:00 AM,009XX W MONTROSE AV,0820,THEFT,$500 AND UNDER,OTHER,false,false,2322,,,,06,1169353,1929366,2001,12/04/2014 12:43:35 PM,41.961693277,-87.652748537,"(41.961693277, -87.652748537)"
1315622,G007047,01/03/2001 06:30:00 AM,034XX W ADDISON ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1732,,,,06,1152615,1923676,2001,12/04/2014 12:43:35 PM,41.946427834,-87.714438076,"(41.946427834, -87.714438076)"
1314741,G005728,01/03/2001 06:30:00 AM,014XX W ADAMS ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1211,,,,06,1166957,1899240,2001,12/04/2014 12:43:35 PM,41.879077676,-87.662424065,"(41.879077676, -87.662424065)"
1315990,G004583,01/03/2001 06:35:00 AM,047XX W LAKE ST,031A,ROBBERY,ARMED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),false,false,1113,,,,03,1144699,1901746,2001,03/31/2006 10:03:38 PM,41.886402818,-87.744088917,"(41.886402818, -87.744088917)"
1347489,G049105,01/03/2001 07:00:00 AM,002XX E RANDOLPH ST,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,false,false,0124,,,,06,1177881,1901352,2001,12/04/2014 12:43:35 PM,41.884631782,-87.622249231,"(41.884631782, -87.622249231)"
1330238,G020277,01/03/2001 07:00:00 AM,012XX W FULLERTON AV,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1933,,,,06,1167876,1916128,2001,12/04/2014 12:43:35 PM,41.925399677,-87.658561925,"(41.925399677, -87.658561925)"
1318671,G011267,01/03/2001 07:00:00 AM,062XX N WASHTENAW AV,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,2413,,,,06,1157161,1941263,2001,12/04/2014 12:43:35 PM,41.994596208,-87.697248393,"(41.994596208, -87.697248393)"
1317676,G009414,01/03/2001 07:00:00 AM,043XX S DREXEL BL,0820,THEFT,$500 AND UNDER,STREET,false,false,2123,,,,06,1182885,1876263,2001,12/04/2014 12:43:35 PM,41.81567087,-87.604655892,"(41.81567087, -87.604655892)"
1316622,G008848,01/03/2001 07:00:00 AM,061XX S PRAIRIE AV,0820,THEFT,$500 AND UNDER,STREET,false,false,0311,,,,06,1179130,1864457,2001,12/04/2014 12:43:35 PM,41.783360689,-87.618789776,"(41.783360689, -87.618789776)"
1315342,G005622,01/03/2001 07:00:00 AM,012XX E 95 ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0511,,,,06,1186054,1842186,2001,12/04/2014 12:43:35 PM,41.722086188,-87.594105925,"(41.722086188, -87.594105925)"
1313550,G004878,01/03/2001 07:00:00 AM,026XX W 71 ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0831,,,,06,1159754,1857502,2001,12/04/2014 12:43:35 PM,41.76469506,-87.690019663,"(41.76469506, -87.690019663)"
1322310,G016235,01/03/2001 07:00:00 AM,047XX N ROCKWELL ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1911,,,,14,1158139,1931472,2001,03/31/2006 10:03:38 PM,41.967709262,-87.693919714,"(41.967709262, -87.693919714)"
1318553,G008922,01/03/2001 07:00:00 AM,032XX N LAWNDALE AV,0291,CRIM SEXUAL ASSAULT,ATTEMPT NON-AGGRAVATED,APARTMENT,true,true,1732,,,,02,1151115,1921243,2001,03/31/2006 10:03:38 PM,41.93978108,-87.720015627,"(41.93978108, -87.720015627)"
1318134,G010197,01/03/2001 07:00:00 AM,025XX W 66 ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0832,,,,26,1160198,1860751,2001,03/31/2006 10:03:38 PM,41.773601662,-87.688302962,"(41.773601662, -87.688302962)"
1315355,G004599,01/03/2001 07:00:00 AM,003XX E CERMAK RD,1310,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT/GARAGE(NON.RESID.),false,false,2111,,,,14,1178964,1889876,2001,03/31/2006 10:03:38 PM,41.853116287,-87.618623219,"(41.853116287, -87.618623219)"
1315343,G004596,01/03/2001 07:00:00 AM,059XX W CHICAGO AV,031A,ROBBERY,ARMED: HANDGUN,OTHER,false,false,1511,,,,03,1136448,1904763,2001,03/31/2006 10:03:38 PM,41.894833332,-87.774316871,"(41.894833332, -87.774316871)"
1315191,G005656,01/03/2001 07:00:00 AM,073XX N WINCHESTER AV,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,2424,,,,14,1162004,1948550,2001,03/31/2006 10:03:38 PM,42.014491836,-87.679228844,"(42.014491836, -87.679228844)"
1314325,G005444,01/03/2001 07:00:00 AM,122XX S EMERALD AV,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0523,,,,26,1173491,1823848,2001,03/31/2006 10:03:38 PM,41.672050738,-87.640662236,"(41.672050738, -87.640662236)"
1316222,G007416,01/03/2001 07:15:00 AM,031XX S KING DR,0820,THEFT,$500 AND UNDER,"SCHOOL, PRIVATE, BUILDING",false,false,2112,,,,06,1179458,1884492,2001,12/04/2014 12:43:35 PM,41.838330932,-87.616974931,"(41.838330932, -87.616974931)"
1318183,G004638,01/03/2001 07:15:00 AM,015XX E 72 ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,0324,,,,26,1187838,1857518,2001,03/31/2006 10:03:38 PM,41.764116481,-87.587084486,"(41.764116481, -87.587084486)"
1314557,G006008,01/03/2001 07:20:00 AM,033XX S INDIANA AV,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2112,,,,07,1178107,1883007,2001,03/31/2006 10:03:38 PM,41.834286793,-87.621977478,"(41.834286793, -87.621977478)"
1312884,G004603,01/03/2001 07:20:00 AM,046XX N PAULINA ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,1922,,,,26,1164432,1930870,2001,03/31/2006 10:03:38 PM,41.965926143,-87.670798078,"(41.965926143, -87.670798078)"
1316892,G005719,01/03/2001 07:25:00 AM,022XX W PALMER ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1432,,,,05,1161186,1914846,2001,03/31/2006 10:03:38 PM,41.922023613,-87.683179861,"(41.922023613, -87.683179861)"
1317220,G005908,01/03/2001 07:30:00 AM,049XX S TRIPP AV,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0815,,,,05,1148826,1871389,2001,03/31/2006 10:03:38 PM,41.803020499,-87.729716945,"(41.803020499, -87.729716945)"
1313901,G005089,01/03/2001 07:30:00 AM,016XX E 55 ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,2132,,,,26,1187777,1868881,2001,03/31/2006 10:03:38 PM,41.795298923,-87.586946565,"(41.795298923, -87.586946565)"
1313548,G004855,01/03/2001 07:30:00 AM,020XX S MICHIGAN AV,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,2111,,,,26,1177566,1890708,2001,03/31/2006 10:03:38 PM,41.855431167,-87.62372905,"(41.855431167, -87.62372905)"
1314550,G005970,01/03/2001 07:40:00 AM,089XX S LOOMIS ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER COMMERCIAL TRANSPORTATION,false,false,2222,,,,07,1168518,1845657,2001,03/31/2006 10:03:38 PM,41.732006388,-87.658237765,"(41.732006388, -87.658237765)"
1314898,G004630,01/03/2001 07:59:21 AM,021XX S CENTRAL PARK AV,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,"SCHOOL, PRIVATE, BUILDING",false,false,1014,,,,05,1152662,1889448,2001,03/31/2006 10:03:38 PM,41.852501975,-87.715171846,"(41.852501975, -87.715171846)"
1363628,G070155,01/03/2001 08:00:00 AM,021XX N MAPLEWOOD AV,0820,THEFT,$500 AND UNDER,STREET,false,false,1431,,,,06,1159005,1914169,2001,12/04/2014 12:43:35 PM,41.920210971,-87.691212109,"(41.920210971, -87.691212109)"
1319119,G011625,01/03/2001 08:00:00 AM,057XX S WESTERN AV,0820,THEFT,$500 AND UNDER,OTHER,false,false,0824,,,,06,1161306,1866673,2001,12/04/2014 12:43:35 PM,41.789829562,-87.684077339,"(41.789829562, -87.684077339)"
1313445,G004817,01/03/2001 08:00:00 AM,005XX E 87 ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0632,,,,06,1181466,1847461,2001,12/04/2014 12:43:35 PM,41.736668299,-87.610748707,"(41.736668299, -87.610748707)"
1926277,HH106247,01/03/2001 08:00:00 AM,016XX N NARRAGANSETT AV,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,false,false,2513,,,,07,1133464,1909992,2001,03/31/2006 10:03:38 PM,41.909235213,-87.785153761,"(41.909235213, -87.785153761)"
1507222,G251333,01/03/2001 08:00:00 AM,111XX S WESTERN AV,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,2212,,,,11,1162415,1830887,2001,03/31/2006 10:03:38 PM,41.691604208,-87.681005595,"(41.691604208, -87.681005595)"
1382153,G089685,01/03/2001 08:00:00 AM,105XX S PEORIA ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,2233,,,,11,1172217,1835069,2001,03/31/2006 10:03:38 PM,41.702870963,-87.644996927,"(41.702870963, -87.644996927)"
1362510,G068386,01/03/2001 08:00:00 AM,049XX S TRIPP AV,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,0815,,,,11,1148826,1871389,2001,03/31/2006 10:03:38 PM,41.803020499,-87.729716945,"(41.803020499, -87.729716945)"
