time, temperature, dwpf, humidity, direction, speed, precipitation, pressure,total count,arrest rate,sex offense,theft,assault and battery,burglary,robbery,substance,homicide,gambling,prostitution,arson,domestic violence,others
3/30/09,36.41,24.8375,64.09791667,136.0869565,6.25,0,30.00541667,1,1,2,2,1,1,1,1,1,1,2,1,1,2
3/31/09,47.86727273,40.15454545,75.80090909,169.6969697,12.96969697,0.043333333,29.64212121,2,2,1,1,1,1,1,1,1,1,2,1,1,1
4/1/09,45.125,28.5875,53.7025,224.5833333,12.79166667,0,29.72,2,1,1,2,1,1,1,2,1,2,1,1,1,2
4/2/09,46.3025,34.115,63.25916667,87.5,9.958333333,0.02,29.68458333,1,1,2,1,2,2,1,1,1,1,1,2,1,1
4/3/09,41.31935484,31.95354839,71.24967742,271.6129032,13.19354839,0.05,29.63258065,2,2,1,2,2,2,1,2,1,2,1,1,1,2
4/4/09,41.0975,24.2525,52.89833333,153.4782609,7.583333333,0,30.01833333,1,2,2,1,2,2,2,1,1,2,1,2,1,2
4/5/09,36.54764706,30.19470588,78.59676471,46.17647059,15.47058824,0.0265,29.77617647,2,1,2,1,1,2,1,2,1,1,2,2,1,1
4/6/09,35.50357143,27.07571429,71.73642857,163.5714286,13.14285714,0,29.80714286,2,1,1,1,1,2,1,1,1,1,2,2,1,1
4/7/09,39.335,16.325,41.84416667,299.5833333,11.375,0,29.78708333,1,2,1,1,1,2,1,1,1,1,1,1,1,2
4/8/09,43.715,23.135,46.33333333,261.3043478,7.25,0,29.71208333,1,2,1,1,1,1,1,2,2,2,1,2,1,2
4/9/09,46.715,22.115,39.29208333,105.5,5.041666667,0,29.85166667,1,2,1,2,1,1,1,2,2,2,2,1,1,2
4/10/09,41.885,26.7425,54.975,80,16.45833333,0,29.97,1,2,1,1,1,1,2,2,1,1,2,1,1,2
4/11/09,40.37,22.91,51.47125,57.08333333,9.333333333,0,30.29416667,1,2,1,1,1,2,1,1,1,1,2,2,1,2
4/12/09,43.0025,26.7125,53.54958333,77.08333333,7.5,0,30.28666667,2,1,1,1,2,2,1,2,1,2,2,1,1,1
4/13/09,39.6725,34.244375,83.94875,78.4375,13.21875,0.043076923,29.8525,2,1,1,1,1,2,1,2,1,1,2,2,1,1
4/14/09,40.076,34.526,81.61133333,25.66666667,11.56666667,0,29.866,1,2,2,1,2,1,1,1,1,1,1,2,1,1
4/15/09,46.7525,27.7325,49.53958333,131.3043478,8.739130435,0,30.1775,2,2,2,2,2,1,1,2,1,2,2,2,1,2
4/16/09,50.90666667,29.26666667,45.81814815,37.40740741,4.555555556,0,30.39444444,1,2,1,1,2,2,2,1,1,2,1,2,1,2
4/17/09,54.365,30.65,42.79625,76.52173913,3.208333333,0,30.33916667,2,1,1,2,2,1,2,2,2,2,1,2,1,2
4/18/09,61.91,40.715,47.00875,113.3333333,3.166666667,0,30.06833333,1,1,2,1,2,2,1,2,1,1,1,1,1,2
4/19/09,52.4435,49.9595,91.60775,63.25,6.375,0.037647059,29.8345,2,1,2,1,1,2,2,2,2,1,1,1,1,1
4/20/09,46.61857143,39.05857143,76.06428571,312.1428571,10.96428571,0.015833333,29.61714286,1,1,2,2,1,2,1,2,1,1,2,1,1,2
4/21/09,40.544375,36.26375,84.9778125,286.5625,11.65625,0.012222222,29.634375,1,2,1,2,1,1,1,1,1,1,1,2,1,1
4/22/09,48.83,31.475,54.63583333,213.75,9.541666667,0,29.85208333,2,2,2,2,2,1,1,2,2,2,1,2,1,2
4/23/09,54.608,36.0392,52.2528,134,10.2,0.08,29.9928,1,2,2,1,1,1,2,1,2,2,1,1,1,2
4/24/09,69.62,52.6175,58.06291667,191.25,12.20833333,0.04,29.81875,2,1,2,1,2,2,1,1,1,1,1,2,1,2
4/25/09,61.802,52.922,73.803,154.6666667,12.2,0.021428571,29.98633333,1,1,1,1,2,2,2,1,1,1,1,1,1,2
4/26/09,59.43875,49.685,75.7928125,119.0625,8.25,0.08,30.050625,1,2,1,1,2,2,2,2,1,2,2,1,1,1
4/27/09,66.38545455,57.13454545,74.36848485,190.3030303,10.66666667,0.115,30.04181818,1,1,1,2,2,2,2,2,2,1,2,2,1,2
4/28/09,47.198,40.124,76.871,38,13.23333333,0.015,30.326,1,2,1,2,2,1,1,1,1,2,1,1,1,1
4/29/09,51.11857143,46.625,84.64035714,83.92857143,7.321428571,0.013333333,30.28321429,1,2,1,1,2,1,1,2,1,1,1,1,1,1
4/30/09,60.33772727,57.41272727,90.245,180.2272727,7.75,0.043333333,29.875,1,2,2,1,2,1,1,1,2,2,1,2,1,1
5/1/09,54.10538462,43.43,67.38269231,285.7692308,7.538461538,0.03,29.97153846,2,1,1,2,2,1,2,1,1,2,1,2,1,2
5/2/09,56,32.9825,45.2925,258.75,8.583333333,0,29.96208333,1,1,1,1,2,2,1,1,2,2,2,1,1,1
5/3/09,59.465,34.6775,42.40791667,150.4166667,4.166666667,0,29.92666667,2,1,2,1,2,2,1,2,2,1,1,1,1,1
5/4/09,60.0875,35.795,42.14708333,118.3333333,7.166666667,0,30.02416667,1,1,1,1,2,2,2,2,1,2,1,1,1,1
5/5/09,61.745,40.3325,46.23416667,96.66666667,5.083333333,0,29.97208333,2,2,2,1,2,1,2,2,1,2,1,2,1,2
5/6/09,62.11823529,52.77941176,73.62764706,197.0588235,6.5,0.149230769,29.79823529,1,2,1,2,2,1,1,1,1,2,1,2,1,1
5/7/09,64.3496,53.42,71.696,235.2,8.16,0.01,29.7484,2,2,2,2,2,1,1,2,1,1,1,2,1,2
5/8/09,65.1826087,55.16521739,72.19913043,184.5454545,5.086956522,0.01,29.69086957,2,2,2,2,2,1,1,2,1,1,1,1,1,2
5/9/09,55.000625,46.29875,72.596875,177.1875,11.1875,0,29.809375,1,1,2,2,2,2,1,1,1,1,1,2,1,2
5/10/09,52.9376,39.4232,62.0344,174.8,8.24,0.02,30.1296,2,1,1,1,2,2,2,2,1,2,2,1,1,1
5/11/09,51.7175,33.74,52.51916667,107.7272727,4,0,30.19666667,2,1,2,2,2,1,2,1,1,1,2,2,1,1
5/12/09,60.125,32.1125,36.73333333,138.3333333,7.916666667,0,30.14375,2,2,1,2,2,1,1,2,1,2,2,1,1,2
5/13/09,62.45348837,59.02093023,89.94627907,181.1627907,13.79069767,0.056129032,29.76023256,1,2,1,2,2,1,1,1,2,1,1,1,1,2
5/14/09,63.06928571,48.40571429,60.54714286,253.9285714,11.5,0.035,29.92214286,2,2,1,1,2,1,2,2,1,2,1,1,1,2
5/15/09,57.18875,52.26125,84.3175,116.875,6.59375,0.072777778,30.0315625,2,1,1,2,1,1,2,1,2,1,1,1,1,2
5/16/09,58.51142857,47.12,70.754,281.7142857,10.17142857,0.036666667,29.96857143,1,1,2,2,2,1,2,1,2,2,1,2,1,2
5/17/09,52.115,26.5025,38.895,146.6666667,5.625,0,30.33208333,1,1,1,1,2,2,1,2,2,2,2,2,1,1
5/18/09,57.5375,29.645,36.47833333,194.1666667,8.125,0,30.30416667,1,1,2,2,2,1,1,1,1,2,2,2,1,2
5/19/09,67.82,42.3425,40.16666667,205.4166667,10.70833333,0,30.22625,2,2,2,2,2,1,1,1,1,2,1,2,1,2
5/20/09,73.1,43.6625,36.94166667,204.5833333,10.625,0,30.16,2,2,1,2,2,1,1,2,1,2,1,2,1,2
5/21/09,73.0112,48.4448,43.5268,238.4,9.64,0,30.1048,2,2,2,1,2,1,2,1,2,1,1,1,1,2
5/22/09,62.345,47.795,60.16333333,73.33333333,9.375,0,30.17666667,2,1,2,2,2,2,2,2,1,2,1,2,1,2
5/23/09,66.695,50.5775,57.30708333,94.34782609,4.75,0,30.06833333,1,2,2,1,2,2,1,1,2,2,1,2,1,1
5/24/09,62.4125,48.0275,60.49208333,27.5,9.291666667,0,30.06,1,1,1,1,2,2,2,2,1,1,2,1,1,1
5/25/09,59.51,45.365,60.58541667,54.16666667,8.333333333,0.04,30.0125,2,2,1,1,2,2,1,1,1,1,2,1,1,1
5/26/09,62.06818182,55.265,79.68159091,95.95238095,5.659090909,0.1536,29.79613636,1,1,2,2,2,1,2,1,1,2,1,1,1,1
5/27/09,65.76702703,60.84864865,84.64891892,188.6486486,6.621621622,0,29.67864865,2,1,1,2,2,1,2,1,1,2,1,2,1,2
5/28/09,58.64642857,51.11857143,76.31785714,252.5,7.321428571,0,29.75642857,2,2,2,2,2,1,2,2,1,1,2,1,1,2
5/29/09,63.0725,49.22,62.7775,194.1666667,6.125,0,29.88416667,2,2,1,2,2,1,1,2,2,2,2,2,1,2
5/30/09,64.625,46.1225,53.6275,171.25,5.333333333,0,29.81708333,1,1,2,1,2,2,2,1,2,2,2,2,1,2
5/31/09,62.1275,42.515,50.59125,126.3636364,5.625,0,29.93833333,1,2,2,1,2,2,2,1,2,1,1,2,1,1
6/1/09,63.89818182,53.65454545,70.33818182,147.5757576,8.757575758,0.138571429,29.89030303,2,1,1,2,2,1,1,1,2,2,2,2,1,2
6/2/09,53.68,47.08,78.69666667,85,7.962962963,0.02,30.08407407,1,2,1,2,1,1,1,2,1,2,2,1,1,2
6/3/09,55.0475,40.535,59.88541667,83.33333333,9.833333333,0,30.13541667,1,2,2,1,2,1,2,2,2,2,1,2,1,2
6/4/09,58.235,37.7375,48.85833333,95.2173913,5.833333333,0,30.05583333,1,2,1,1,2,1,1,2,2,2,1,2,1,1
6/5/09,66.215,43.2275,46.20708333,193.1818182,6.041666667,0,29.91625,2,2,1,1,2,2,1,1,1,2,2,2,1,2
6/6/09,59.7725,48.1475,65.85958333,114.1666667,6.166666667,0,29.92625,1,1,2,2,2,2,1,2,1,1,2,1,1,2
6/7/09,65.0336,54.104,68.0912,125.4166667,6.8,0,29.8776,1,1,2,1,2,2,1,1,1,2,2,1,1,2
6/8/09,67.9,60.6,79.45916667,181.9444444,7.194444444,0.086666667,29.78805556,2,1,1,2,2,2,2,1,2,1,2,1,1,2
6/9/09,60.788,54.47,79.94,112,6.133333333,0,29.95066667,1,2,1,1,2,1,1,2,1,2,2,1,1,2
6/10/09,59.2325,49.7,71.35458333,47.91666667,8.041666667,0.013333333,29.89958333,2,2,1,2,2,1,1,2,1,2,2,1,1,2
6/11/09,56.36,52.52923077,87.20435897,50.76923077,7.948717949,0.116,29.81333333,1,2,2,1,1,1,1,2,1,2,2,2,1,1
6/12/09,60.66666667,48.46666667,66.36555556,154.8,5.592592593,0,29.95444444,2,1,1,2,2,1,2,2,1,2,1,1,1,2
6/13/09,59.33230769,52.38153846,78.13346154,38.46153846,6.769230769,0.046666667,30.00269231,1,1,2,1,2,2,1,1,1,1,1,2,1,2
6/14/09,65.6825,50.1275,59.23125,56.25,5,0,30.01375,1,1,2,1,2,2,1,2,1,2,2,2,1,2
6/15/09,69.83,48.815,48.96125,68.26086957,6.583333333,0,30.01875,1,1,2,2,2,1,2,2,1,2,2,2,1,2
6/16/09,66.7516129,58.18709677,76.51806452,104.516129,9.903225806,0.084666667,29.88741935,2,1,2,1,1,1,2,2,2,1,1,1,1,1
6/17/09,66.83,61.57625,83.7696875,213.4375,5.96875,0,29.864375,1,2,2,1,2,1,1,1,2,2,1,2,1,2
6/18/09,70.59636364,62.64363636,76.80666667,129.375,6.181818182,0.04,29.81848485,1,2,2,1,2,1,2,1,1,2,1,2,1,1
6/19/09,73.82,68.2,83.42844444,160.4651163,9.822222222,0.163888889,29.71066667,1,2,2,2,1,1,2,1,2,2,1,1,1,1
6/20/09,76.96896552,65.14482759,69.79931034,261.0344828,7.965517241,0,29.75724138,2,1,2,2,2,2,2,2,1,2,1,1,1,2
6/21/09,78.0275,64.19,62.93708333,56.08695652,2.958333333,0,29.83625,2,1,2,1,2,2,2,2,2,2,1,2,1,2
6/22/09,78.52666667,66.64,67.93481481,126.6666667,6.407407407,0.046666667,29.80518519,2,1,1,2,2,1,2,2,1,1,2,2,1,2
6/23/09,84.4025,68.3825,59.50458333,100,3.625,0,29.88625,2,2,2,2,2,1,2,1,2,2,1,2,1,2
6/24/09,83.350625,67.5275,60.65875,169.0625,7.03125,0.3325,29.9,2,2,1,2,2,1,2,1,1,2,1,1,1,2
6/25/09,84.0425,68.2625,60.07291667,171.4285714,4.166666667,0,29.81125,1,1,2,1,2,2,2,1,1,2,2,1,1,1
6/26/09,78.9875,61.1525,55.75375,138.75,6.791666667,0,29.8525,2,2,1,2,2,1,2,1,2,2,1,1,1,2
6/27/09,79.1675,59.2475,53.12416667,133.75,5.708333333,0.016666667,29.84375,2,1,1,2,2,1,2,1,2,2,1,2,1,2
6/28/09,76.04,54.035,50.2475,284.5833333,12.79166667,0,29.74208333,1,1,1,2,2,1,1,2,1,1,2,1,1,1
6/29/09,71.3825,52.8425,52.35708333,289.1666667,12.08333333,0,29.61166667,2,1,2,2,2,1,2,1,1,2,2,1,1,2
6/30/09,64.775,53.21,66.32291667,302.5,7.541666667,0,29.65458333,2,2,2,2,2,1,2,2,2,2,1,1,1,2
7/1/09,61.176875,53.96,77.6953125,254.375,6.0625,0.015,29.76125,2,1,1,2,1,1,2,2,1,2,1,2,1,2
7/2/09,66.5525,54.995,66.8875,276.25,6.625,0,29.95333333,1,2,2,2,1,1,2,1,2,2,1,1,1,2
7/3/09,69.155,56.2475,64.06708333,189.1666667,5.833333333,0,30.07875,1,1,2,2,2,1,2,1,2,2,1,1,1,2
7/4/09,67.06538462,58.45307692,74.60153846,101.2,3.807692308,0.03,30.00038462,1,1,2,1,2,2,2,2,1,1,2,1,1,2
7/5/09,70.664,59.3744,70.3552,85.2173913,2.28,0.015,29.9212,1,1,2,1,2,2,1,2,2,2,2,2,1,1
7/6/09,75.0425,54.5975,51.85416667,155.8333333,4.666666667,0,29.8675,1,1,1,2,2,1,2,2,2,2,2,1,1,1
7/7/09,69.29,54.905,60.53833333,155.4166667,6.25,0,29.89375,2,2,1,2,1,2,1,1,1,2,1,1,1,2
7/8/09,64.7825,55.2575,71.45458333,83.75,6.625,0.02125,29.99375,1,1,1,2,1,1,1,1,1,1,1,1,1,1
7/9/09,71.4275,58.2125,64.74958333,95.65217391,6.375,0,30.07583333,2,1,1,2,2,1,1,1,2,2,1,2,1,2
7/10/09,73.71153846,65.12692308,75.19230769,160.7692308,4.423076923,0.032,30.07884615,2,1,2,2,2,2,2,2,1,2,2,1,1,2
7/11/09,75.2,64.155,72.3825,213.6111111,7.027777778,0.423333333,30.03083333,1,1,2,2,2,2,2,2,1,2,1,1,1,2
7/12/09,71.9075,49.0625,46.61708333,202.9166667,4.541666667,0,30.08083333,2,1,1,2,2,2,2,1,2,1,2,1,1,2
7/13/09,71.7575,48.32,45.4175,94.16666667,6.458333333,0,30.07291667,1,1,2,2,2,1,2,1,2,2,2,1,1,2
7/14/09,71.93923077,48.55307692,45.00192308,132.6923077,6.576923077,0,30.09115385,1,2,1,2,1,1,2,1,2,2,1,1,1,2
7/15/09,75.50375,62.99375,67.3309375,229.3333333,11.15625,0.186,29.914375,2,1,2,2,2,1,1,1,1,2,1,1,1,2
7/16/09,72.37333333,58.36666667,63.09925926,281.1111111,9.740740741,0.114,29.90259259,2,1,2,2,2,2,2,1,2,2,1,2,1,2
7/17/09,63.7775,51.245,64.47333333,294.1666667,9,0,29.86583333,2,1,1,2,2,1,2,1,1,2,1,1,1,2
7/18/09,64.5575,52.13,64.86416667,298.6956522,6.458333333,0,30.00833333,1,1,1,2,2,1,2,1,1,1,1,1,1,2
7/19/09,65.915,53.135,64.24625,184.7826087,4.041666667,0,30.11541667,1,1,1,1,2,2,2,1,1,2,2,2,1,1
7/20/09,68.7575,55.6175,64.19208333,71.30434783,5.583333333,0,30.09708333,2,1,2,2,1,2,2,1,1,1,2,1,1,2
7/21/09,73.7375,56.48,56.51,137.7272727,5.666666667,0,30.01625,2,2,2,2,1,1,2,1,1,2,1,2,1,2
7/22/09,72.28,59.50666667,65.05814815,125.9259259,5.074074074,0,29.95481481,2,2,2,2,2,1,2,1,1,1,1,1,1,2
7/23/09,69.78875,60.996875,74.6521875,181.6666667,5.21875,0.054,29.9365625,1,1,1,2,2,1,1,1,1,2,1,1,1,1
7/24/09,73.7075,59.825,64.17916667,236.6666667,7.75,0.055,29.855,2,1,2,2,2,1,1,1,2,2,2,2,1,2
7/25/09,72.66714286,60.24071429,67.46285714,263.2142857,10.46428571,0.03,29.72,1,1,1,2,2,1,2,1,1,2,2,2,1,1
7/26/09,73.67,58.2725,60.12125,272.9166667,8.25,0,29.83333333,1,1,1,2,2,2,1,2,2,2,1,1,1,1
7/27/09,76.2125,61.235,61.26458333,222.5,8,0,29.88875,2,1,1,2,2,2,2,1,2,2,2,2,1,1
7/28/09,76.595,62.555,63.435,264.7826087,7.041666667,0.02,29.79125,2,1,1,2,2,1,2,1,2,2,1,1,1,2
7/29/09,72.6275,52.1075,49.24708333,152.7272727,6.166666667,0,29.84416667,2,1,2,2,2,1,2,1,1,2,2,1,1,1
7/30/09,71.1275,56.3675,61.21833333,204.3478261,5.458333333,0,29.86625,1,1,2,2,1,2,2,2,2,2,2,1,1,1
7/31/09,72.04608696,55.18086957,58.34521739,272.6086957,5.869565217,0,29.94086957,1,2,2,2,2,2,2,2,2,1,2,2,1,2
8/1/09,68.41538462,59.38076923,73.35192308,224.2307692,8.846153846,0.01,29.92576923,2,1,1,2,2,2,2,1,1,1,2,1,1,2
8/2/09,69.75304348,51.3773913,54.84608696,260.4347826,7.260869565,0,29.93521739,1,1,2,2,2,2,2,1,2,1,1,2,1,1
8/3/09,75.2525,60.74,61.67708333,210.4166667,10.04166667,0.06,29.84291667,1,1,1,2,1,1,2,1,2,1,2,2,1,2
8/4/09,75.92692308,64.16461538,68.83576923,156.1538462,5.5,0,29.86884615,1,2,2,1,2,2,2,1,1,2,1,1,1,1
8/5/09,73.13,55.094,53.816,87.36842105,5.25,0,30.062,2,2,1,2,2,1,1,2,2,1,1,2,1,2
8/6/09,74.62,49.74,42.87333333,96.47058824,5.5,0,30.10388889,1,2,2,2,2,2,2,2,1,2,2,1,1,1
8/7/09,68.40846154,58.38384615,71.81692308,152.3076923,6.153846154,0.03875,30.11076923,1,2,1,2,1,2,1,2,2,2,2,2,1,1
8/8/09,78.32967742,70.69419355,78.13709677,206.4516129,11.16129032,0.0325,29.94677419,2,1,1,2,2,1,2,2,2,2,2,1,1,2
8/9/09,83.915,72.86,70.32708333,225.4166667,10.58333333,0.02,29.95666667,2,1,1,2,2,1,2,2,1,2,2,1,1,2
8/10/09,77.81,65.3225,66.59666667,257.9166667,8.041666667,0,29.97208333,2,1,2,2,2,1,2,1,1,2,2,1,1,2
8/11/09,73.8425,62.4425,69.34,153.75,7.583333333,0,30.00916667,2,1,2,2,2,2,2,1,1,2,1,1,1,2
8/12/09,72.536,55.9688,58.1868,148,6.4,0,30.0988,2,2,1,2,2,2,2,2,2,2,2,1,1,2
8/13/09,76.46,55.40692308,50.42423077,100.4347826,3.307692308,0,30.11307692,2,1,2,2,2,1,1,1,2,2,1,2,1,2
8/14/09,78.44,58.7075,51.79291667,196.6666667,5.625,0,30.11125,2,1,2,2,2,2,2,2,1,2,1,2,1,2
8/15/09,79.85,61.145,54.235,190.4166667,7.458333333,0,30.05666667,2,1,1,2,2,1,2,2,2,2,2,2,1,2
8/16/09,76.54068966,67.90689655,75.63344828,212.7586207,9.379310345,0.085,29.99931034,1,1,1,2,2,1,2,2,1,1,2,1,1,1
8/17/09,74.58363636,68.52363636,82.26909091,197.7419355,6.272727273,0.105384615,30.01636364,1,1,2,2,2,2,2,2,2,2,2,2,1,2
8/18/09,74.492,62.516,69.80733333,259,6.8,0,29.99633333,2,2,1,2,2,2,2,2,1,1,1,1,1,2
8/19/09,72.54645161,62.35612903,72.53064516,144.1935484,7.774193548,0.338571429,29.8283871,2,1,1,2,2,1,2,2,2,2,1,1,1,2
8/20/09,70.77578947,62.96473684,78.01842105,220.2631579,10.60526316,0.025384615,29.65947368,2,2,2,2,2,1,1,2,1,2,1,1,1,2
8/21/09,65.72,58.01333333,77.2037037,258.8888889,11.7037037,0.0175,29.75740741,1,2,1,2,2,1,2,1,1,2,1,1,1,2
8/22/09,62.8325,51.2825,66.54625,210,9.166666667,0,30.00458333,1,1,2,2,1,2,1,1,1,2,2,1,1,1
8/23/09,65.3648,54.7016,69.4356,186.25,6.68,0,30.0932,1,1,2,1,2,2,2,1,2,2,2,1,1,1
8/24/09,68.9525,56.69,67.10125,178.1818182,4.791666667,0,30.13958333,1,1,1,2,1,1,2,1,1,2,2,2,1,1
8/25/09,72.2,61.1,69.09125,208.75,7.541666667,0,30.06416667,1,2,1,2,1,1,1,2,1,2,1,1,1,1
8/26/09,68.06685714,64.41542857,88.24057143,124.5714286,6.285714286,0.046,30.08171429,2,2,1,2,1,2,2,2,2,2,1,1,1,2
8/27/09,64.6835,61.538,89.6595,81.5,9.325,0.086190476,30.08875,1,2,1,2,1,1,2,1,1,2,1,1,1,1
8/28/09,64.92909091,61.03454545,87.52090909,104.8484848,4.818181818,0.07,29.94818182,1,2,1,2,1,2,1,1,1,2,1,1,1,2
8/29/09,61.655,52.43,73.11678571,303.5714286,9.5,0,29.8875,1,1,1,1,1,2,1,1,1,2,2,1,1,2
8/30/09,58.98,47.68666667,67.75777778,232.2222222,9.592592593,0.01,30.12185185,1,1,2,1,2,1,1,2,2,2,2,1,1,1
8/31/09,59.15,43.7825,59.48208333,142.5,6.125,0,30.27083333,1,1,1,2,1,1,1,1,1,2,2,2,1,1
9/1/09,61.3775,48.98,65.61625,30,3.041666667,0,30.3075,2,1,1,2,1,1,1,2,1,1,1,1,1,2
9/2/09,63.5525,50.8775,66.115,54.58333333,3.416666667,0,30.24625,1,2,2,2,2,1,1,1,1,2,1,2,1,1
9/3/09,66.44,54.7925,68.4625,100,5.041666667,0,30.15708333,1,2,1,1,1,1,1,2,1,2,1,1,1,1
9/4/09,67.53043478,55.07913043,66.46565217,47.72727273,4.086956522,0,30.15043478,2,1,2,2,2,1,2,2,1,2,1,2,1,1
9/5/09,68.3075,56.78,69.34541667,88.33333333,4.875,0,30.20791667,1,1,1,2,2,2,1,1,1,2,2,2,1,1
9/6/09,70.8725,59.3975,67.96375,70.41666667,5.666666667,0,30.19875,1,1,1,1,2,2,2,2,2,2,2,2,1,2
9/7/09,69.9575,58.7,69.49875,120.4166667,6.083333333,0,30.11541667,1,1,1,2,2,2,1,2,1,2,2,1,1,1
9/8/09,69.90384615,61.82461538,76.41115385,104.2307692,6.730769231,0,30.07076923,1,2,2,2,1,1,1,1,1,2,1,1,1,1
9/9/09,70.266875,63.365,79.1675,70.625,6.46875,0,30.13,1,2,1,2,1,1,1,2,2,2,2,1,1,2
9/10/09,71.9888,61.9592,72.6012,61.36363636,6.36,0,30.2,2,2,2,2,2,1,1,2,2,2,1,1,1,2
9/11/09,71.84,58.1975,63.53583333,74.58333333,5.916666667,0,30.17416667,2,2,2,2,2,1,2,2,2,2,1,1,1,2
9/12/09,68.24545455,61.49272727,81.31606061,118.3870968,3.545454545,0,30.14424242,1,1,2,1,2,2,2,1,1,2,2,1,1,2
9/13/09,65.80914286,56.41314286,76.46285714,131.2121212,3.028571429,0.01,30.13828571,1,1,1,2,2,2,2,2,2,2,1,1,1,1
9/14/09,71.765,55.415,58.73166667,80.90909091,2.375,0,30.07708333,1,1,2,2,2,1,2,2,1,1,1,1,1,1
9/15/09,71.96782609,58.42869565,63.92521739,60,5.47826087,0,30.07043478,2,1,2,2,2,2,1,1,1,2,1,2,1,2
9/16/09,67.0475,54.7175,65.23666667,59.13043478,11.45833333,0,30.19541667,1,1,1,2,2,1,1,1,1,2,1,2,1,2
9/17/09,63.3725,50.7425,64.21875,81.30434783,4.958333333,0,30.19125,1,2,1,2,2,1,2,1,1,2,1,2,1,1
9/18/09,64.9472,54.9176,72.0836,91.30434783,5.84,0,30.1744,2,1,1,2,2,1,2,1,2,1,1,1,1,2
9/19/09,66.4625,55.6175,69.215,103.0434783,5.083333333,0,30.22,1,1,2,1,2,2,2,1,2,2,1,1,1,2
9/20/09,65.27352941,57.30058824,76.49441176,87.57575758,6.588235294,0.086923077,30.01617647,1,1,2,2,2,1,2,2,1,1,2,2,1,1
9/21/09,65.328125,61.32875,87.276875,194.6875,4.9375,0.01,29.95875,1,1,1,2,1,1,1,1,2,2,1,1,1,2
9/22/09,69.45241379,65.36827586,87.19,166.2068966,6.586206897,0.02,29.99448276,1,2,1,2,1,2,2,1,2,1,1,1,1,2
9/23/09,67.58774194,62.68129032,84.90225806,188.6206897,4.258064516,0,30.12967742,2,2,2,2,2,1,2,2,1,1,1,1,1,2
9/24/09,67.3592,62.4992,84.7032,57.5,3.72,0,30.168,2,2,1,2,2,2,2,2,2,2,1,1,1,2
9/25/09,64.94,56.74666667,75.89851852,107.037037,5.333333333,0.01,30.12777778,2,1,2,2,2,1,2,1,2,2,2,2,1,2
9/26/09,61.42727273,56.60545455,84.50454545,232.4242424,3.818181818,0,29.94818182,1,1,1,2,2,1,2,2,2,2,2,2,1,1
9/27/09,61.44153846,54.36153846,80.87948718,217.4358974,8.102564103,0.202,29.59923077,1,1,1,1,2,1,2,2,2,2,2,1,1,1
9/28/09,56.13384615,42.06615385,59.88076923,286.1538462,17.73076923,0,29.60461538,1,1,1,2,1,1,2,1,2,1,1,1,1,2
9/29/09,52.89928571,42.40142857,67.57107143,194.6153846,8.607142857,0,29.97,1,1,2,2,1,1,2,1,1,2,1,2,1,1
9/30/09,54.07333333,42.62666667,65.59592593,216.9230769,6.37037037,0,30.11,2,1,1,1,1,1,1,1,1,1,2,2,1,1
10/1/09,52.59548387,47.03290323,82.15967742,128.7096774,7.677419355,0.070666667,29.8916129,1,1,1,2,1,1,1,1,1,2,1,1,1,2
10/2/09,51.38176471,46.99294118,85.22205882,204.7058824,10.14705882,0.01625,29.54029412,1,1,1,1,1,1,2,1,1,1,2,1,1,2
10/3/09,50.80756757,46.38054054,85.3027027,255.1351351,8.216216216,0.01,29.70783784,2,2,2,1,1,2,1,1,2,1,2,2,1,1
10/4/09,51.9944,42.5048,71.5252,274.4,8.36,0,29.9884,2,1,1,1,2,2,2,2,2,1,1,2,1,1
10/5/09,51.7925,41.69,69.95916667,105.9090909,3.916666667,0,30.04666667,1,1,2,2,1,1,1,1,2,1,2,1,1,2
10/6/09,56.165,48.92,77.54375,191.5625,12.8125,0.013333333,29.6325,1,2,2,2,1,1,1,1,1,2,2,2,1,2
10/7/09,51.85333333,38.42666667,60.95,256.2962963,9.481481481,0,29.94259259,1,2,1,2,1,1,1,2,2,1,2,1,1,2
10/8/09,51.3697561,47.34390244,86.62658537,172.4390244,4.804878049,0.021538462,29.9302439,1,2,1,1,1,1,2,1,1,1,1,2,1,2
10/9/09,48.78864865,46.19081081,90.75135135,270.5405405,8.675675676,0.0295,29.88135135,1,2,1,2,1,1,2,2,1,1,2,1,1,2
10/10/09,39.8675,29.7125,68.22083333,286.6666667,7.25,0,30.19708333,1,1,1,2,2,1,1,1,1,1,2,2,1,2
10/11/09,38.51428571,22.76,54.07619048,190.4761905,4.619047619,0,30.35047619,2,2,1,1,1,2,1,2,1,1,2,2,1,1
10/12/09,45.11333333,35.16,68.98740741,145.9259259,3.185185185,0,30.18666667,2,1,1,1,1,2,2,1,1,1,2,1,1,2
10/13/09,42.77517241,33.02413793,68.94517241,194.4827586,9.724137931,0,30.32068966,1,1,2,2,1,2,2,1,1,1,1,2,1,2
10/14/09,45.4,35.82666667,69.75592593,99.62962963,9.925925926,0.015,30.1762963,1,2,2,1,1,1,2,1,1,2,1,1,1,2
10/15/09,42.45241379,37.90275862,83.94862069,71.37931034,8.724137931,0.026153846,29.97068966,1,2,1,2,1,1,1,2,2,1,2,2,1,1
10/16/09,42.36125,36.359375,79.5728125,235.625,6.59375,0.014285714,30.095625,1,1,1,2,1,2,2,2,1,1,2,1,1,2
